sigma,kappa,W_max,n1,n2,K_a,K_b,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,W_0,sig_obs,delta
0.0090771484375,3.9e-5,66.81640625,6.90234375,13.3662109375,0.14682617187500002,0.90263671875,2.05859375,0,2.1650390625,2.8896484375e-4,0.9876953125,33.90983072916667,25.830403645833336,1.15966796875,0.0069853515625,0.0239208984375,0.57177734375,0.009248046875,0.009306640625,0.48486328125,0.0075478515625,0.0072138671875,0.004638671875,0.05957139763049782,0.01666666666666666
0.0068271484375,3.9e-5,51.81640625,5.90234375,11.6162109375,0.10932617187500002,0.92763671875,1.05859375,0,1.4150390625,9.6396484375e-4,0.9376953125,15.659830729166666,31.91373697916667,3.78466796875,0.0092353515625,0.0361708984375,0.69677734375,0.001748046875,0.006806640625,0.10986328125,0.0097978515625,0.0049638671875,0.042138671875,0.06674660147400574,0.01666666666666666
0.0023271484375,3.9e-5,21.81640625,7.90234375,8.1162109375,0.184326171875,0.97763671875,3.05859375,0,2.9150390625,5.1396484375e-4,0.8376953125000001,27.826497395833336,19.7470703125,2.03466796875,0.0047353515625,0.0116708984375,0.94677734375,0.006748046875,0.001806640625,0.35986328125,0.0052978515625,0.0094638671875,0.017138671875,0.14405861280392857,0.01666666666666666
0.0028896484375,3.9e-5,63.06640625,6.65234375,9.4287109375,0.193701171875,0.97138671875,1.30859375,0,0.4775390625,4.5771484375e-4,0.8001953125000001,32.388997395833336,33.4345703125,0.94091796875,0.0075478515625,0.0269833984375,0.91552734375,0.003623046875,0.004931640625,0.26611328125,0.0058603515625,0.0055263671875,0.039013671875,0.08108754693530501,0.01666666666666666
0.0073896484375,3.9e-5,33.06640625,4.65234375,12.9287109375,0.118701171875,0.92138671875,3.30859375,0,1.9775390625,9.0771484375e-4,0.9001953125000001,20.222330729166664,21.267903645833336,2.69091796875,0.0030478515625,0.0024833984375,0.66552734375,0.008623046875,0.009931640625,0.01611328125,0.0013603515625,0.0010263671875,0.014013671875,0.17159125647740442,0.01666666666666666
0.0096396484375,3.9e-5,48.06640625,7.65234375,14.6787109375,0.15620117187500002,0.94638671875,0.30859375,0,1.2275390625,2.3271484375e-4,0.9501953125,26.3056640625,15.1845703125,1.81591796875,0.0052978515625,0.0392333984375,0.54052734375,0.001123046875,0.007431640625,0.39111328125,0.0036103515625,0.0077763671875,0.026513671875,0.09103017091983932,0.01666666666666666
0.0051396484375,3.9e-5,78.06640625,5.65234375,11.1787109375,0.081201171875,0.99638671875,2.30859375,0,2.7275390625,6.8271484375e-4,0.8501953125,14.138997395833332,27.351236979166668,3.56591796875,0.0097978515625,0.0147333984375,0.79052734375,0.006123046875,0.002431640625,0.14111328125,0.0081103515625,0.0032763671875,0.001513671875,0.13943485207855705,0.01666666666666666
0.0040146484375,3.9e-5,25.56640625,6.15234375,13.8037109375,0.062451171875,0.95888671875,3.80859375,0,0.1025390625,1.2021484375e-4,0.9251953125,35.4306640625,30.392903645833336,2.25341796875,0.0019228515625,0.0453583984375,0.85302734375,0.007373046875,0.006181640625,0.07861328125,0.0024853515625,0.0044013671875,0.045263671875,0.1016111902659759,0.01666666666666666
0.0085146484375,3.9e-5,55.56640625,4.15234375,10.3037109375,0.137451171875,0.90888671875,1.80859375,0,1.6025390625,5.7021484375e-4,0.8251953125,23.263997395833336,18.226236979166668,0.50341796875,0.0064228515625,0.0208583984375,0.60302734375,0.002373046875,0.001181640625,0.32861328125,0.0069853515625,0.0089013671875,0.020263671875,0.06471556529868394,0.01666666666666666
0.0062646484375,3.9e-5,70.56640625,7.15234375,8.5537109375,0.099951171875,0.93388671875,2.80859375,0,0.8525390625,3.4521484375e-4,0.8751953125,29.347330729166664,24.3095703125,3.12841796875,0.0086728515625,0.0331083984375,0.72802734375,0.009873046875,0.003681640625,0.20361328125,0.0092353515625,0.0021513671875,0.032763671875,0.06450962102971972,0.01666666666666666
0.0017646484375,3.9e-5,40.56640625,5.15234375,12.0537109375,0.17495117187500003,0.98388671875,0.80859375,0,2.3525390625,7.9521484375e-4,0.9751953125,17.1806640625,36.47623697916667,1.37841796875,0.0041728515625,0.0086083984375,0.97802734375,0.004873046875,0.008681640625,0.45361328125,0.0047353515625,0.0066513671875,0.007763671875,0.06661474910797552,0.01666666666666666
0.0020458984375,3.9e-5,34.94140625,5.77734375,14.4599609375,0.142138671875,0.91826171875,1.93359375,0,2.4462890625,7.6708984375e-4,0.8064453125000001,27.066080729166668,18.986653645833332,3.45654296875,0.0061416015625,0.0070771484375,0.80615234375,0.009560546875,0.008369140625,0.06298828125,0.0055791015625,0.0074951171875,0.043701171875,0.07660349744837731,0.01666666666666666
0.0065458984375,3.9e-5,64.94140625,7.77734375,10.9599609375,0.067138671875,0.96826171875,3.93359375,0,0.9462890625,3.1708984375e-4,0.9064453125,14.8994140625,31.1533203125,1.70654296875,0.0016416015625,0.0315771484375,0.55615234375,0.004560546875,0.003369140625,0.31298828125,0.0010791015625,0.0029951171875,0.018701171875,0.11633156220195816,0.01666666666666666
0.0087958984375,3.9e-5,79.94140625,4.77734375,9.2099609375,0.17963867187500004,0.99326171875,0.93359375,0,1.6962890625,9.9208984375e-4,0.9564453125,33.1494140625,25.069986979166668,2.58154296875,0.0038916015625,0.0193271484375,0.68115234375,0.007060546875,8.69140625e-4,0.18798828125,0.0033291015625,0.0097451171875,0.031201171875,0.06777289308374748,0.01666666666666666
0.0042958984375,3.9e-5,49.94140625,6.77734375,12.7099609375,0.104638671875,0.94326171875,2.93359375,0,0.1962890625,5.4208984375e-4,0.8564453125,20.982747395833336,12.9033203125,0.83154296875,0.0083916015625,0.0438271484375,0.93115234375,0.002060546875,0.005869140625,0.43798828125,0.0078291015625,0.0052451171875,0.006201171875,0.16544764740392567,0.01666666666666666
0.0054208984375,3.9e-5,57.44140625,5.27734375,8.3349609375,0.123388671875,0.90576171875,3.43359375,0,2.8212890625,8.795898437500001e-4,0.9314453125,30.107747395833336,15.944986979166666,2.14404296875,0.0027666015625,0.0254521484375,0.99365234375,8.105468750000001e-4,0.002119140625,0.25048828125,0.0022041015625,0.0041201171875,0.049951171875,0.18577015125192703,0.01666666666666666
0.0099208984375,3.9e-5,27.44140625,7.27734375,11.8349609375,0.19838867187500003,0.95576171875,1.43359375,0,1.3212890625,4.2958984375e-4,0.8314453125000001,17.941080729166668,28.111653645833336,3.89404296875,0.0072666015625,0.0499521484375,0.74365234375,0.005810546875,0.007119140625,4.8828125e-4,0.0067041015625,0.0086201171875,0.024951171875,0.114897786884103,0.01666666666666666
0.0076708984375,3.9e-5,42.44140625,4.27734375,13.5849609375,0.08588867187500002,0.98076171875,2.43359375,0,2.0712890625,6.5458984375e-4,0.8814453125,36.19108072916667,34.19498697916667,1.26904296875,0.0095166015625,0.0132021484375,0.61865234375,0.003310546875,0.009619140625,0.37548828125,0.0089541015625,0.0018701171875,0.037451171875,0.0664959604269825,0.01666666666666666
0.0031708984375,3.9e-5,72.44140625,6.27734375,10.0849609375,0.160888671875,0.93076171875,0.43359375,0,0.5712890625,2.0458984375e-4,0.9814453125,24.0244140625,22.0283203125,3.01904296875,0.0050166015625,0.0377021484375,0.86865234375,0.008310546875,0.004619140625,0.12548828125,0.0044541015625,0.0063701171875,0.012451171875,0.08021609034622089,0.01666666666666666
0.0026083984375,3.9e-5,46.19140625,7.02734375,11.3974609375,0.15151367187500003,0.92451171875,2.18359375,0,2.6337890625,1.4833984375e-4,0.9689453125,13.378580729166666,35.7158203125,3.67529296875,0.0067041015625,0.0040146484375,0.77490234375,0.001435546875,0.001494140625,0.21923828125,0.0061416015625,0.0091826171875,0.034326171875,0.05971239266218618,0.01666666666666666
0.0071083984375,3.9e-5,76.19140625,5.02734375,14.8974609375,0.07651367187500001,0.97451171875,0.18359375,0,1.1337890625,5.9833984375e-4,0.8689453125000001,25.545247395833336,23.549153645833336,1.92529296875,0.0022041015625,0.0285146484375,0.52490234375,0.006435546875,0.006494140625,0.46923828125,0.0016416015625,0.0046826171875,0.009326171875,0.06236639308044688,0.01666666666666666
0.0093583984375,3.9e-5,61.19140625,6.02734375,13.1474609375,0.189013671875,0.99951171875,3.18359375,0,1.8837890625,3.7333984375e-4,0.8189453125,19.4619140625,17.4658203125,2.80029296875,0.0044541015625,0.0162646484375,0.64990234375,0.003935546875,0.008994140625,0.09423828125,0.0038916015625,0.0069326171875,0.046826171875,0.15131308818235994,0.01666666666666666
0.0048583984375,3.9e-5,31.19140625,4.02734375,9.6474609375,0.114013671875,0.94951171875,1.18359375,0,0.3837890625,8.233398437500001e-4,0.9189453125,31.62858072916667,29.632486979166664,1.05029296875,0.0089541015625,0.0407646484375,0.89990234375,0.008935546875,0.003994140625,0.34423828125,0.0083916015625,0.0024326171875,0.021826171875,0.19646416993346064,0.01666666666666666
0.0037333984375,3.9e-5,68.69140625,7.52734375,12.2724609375,0.095263671875,0.91201171875,0.68359375,0,2.2587890625,4.8583984375e-4,0.8939453125,16.420247395833332,26.5908203125,1.48779296875,0.0010791015625,0.0223896484375,0.96240234375,0.007685546875,0.007744140625,0.40673828125,0.0027666015625,0.0013076171875,0.028076171875,0.05163887154776603,0.01666666666666666
0.0082333984375,3.9e-5,38.69140625,5.52734375,8.7724609375,0.17026367187500002,0.96201171875,2.68359375,0,0.7587890625,9.3583984375e-4,0.9939453125,28.5869140625,14.424153645833332,3.23779296875,0.0055791015625,0.0468896484375,0.71240234375,0.002685546875,0.002744140625,0.15673828125,0.0072666015625,0.0058076171875,0.003076171875,0.099528145568911,0.01666666666666666
0.0059833984375,3.9e-5,23.69140625,6.52734375,10.5224609375,0.057763671875,0.98701171875,1.68359375,0,1.5087890625,2.6083984375e-4,0.9439453125,22.503580729166668,20.507486979166664,0.61279296875,0.0078291015625,0.0101396484375,0.58740234375,0.005185546875,2.44140625e-4,0.28173828125,0.0095166015625,0.0035576171875,0.040576171875,0.12260565250180663,0.01666666666666666
0.0014833984375,3.9e-5,53.69140625,4.52734375,14.0224609375,0.13276367187500002,0.93701171875,3.68359375,0,0.0087890625,7.1083984375e-4,0.8439453125,34.670247395833336,32.674153645833336,2.36279296875,0.0033291015625,0.0346396484375,0.83740234375,1.85546875e-4,0.005244140625,0.03173828125,0.0050166015625,0.0080576171875,0.015576171875,0.07083401619456708,0.01666666666666666
0.0013427734375,3.9e-5,49.00390625,6.21484375,8.4443359375,0.106982421875,0.98857421875,0.24609375,0,1.6494140625,8.9365234375e-4,0.9908203125,14.519205729166666,18.6064453125,0.66748046875,0.0040322265625,0.0262177734375,0.59521484375,0.009716796875,0.004150390625,0.16455078125,0.0037509765625,0.0062294921875,0.011669921875,0.104017406294588,0.01666666666666666
0.0058427734375,3.9e-5,79.00390625,4.21484375,11.9443359375,0.181982421875,0.93857421875,2.24609375,0,0.1494140625,4.4365234375e-4,0.8908203125,26.685872395833336,30.77311197916667,2.41748046875,0.0085322265625,0.0017177734375,0.84521484375,0.004716796875,0.009150390625,0.41455078125,0.0082509765625,0.0017294921875,0.036669921875,0.1185633199522272,0.01666666666666666
0.0080927734375,3.9e-5,64.00390625,7.21484375,13.6943359375,0.069482421875,0.91357421875,1.24609375,0,2.3994140625,6.6865234375e-4,0.8408203125,20.6025390625,24.689778645833336,1.54248046875,0.0062822265625,0.0384677734375,0.97021484375,0.007216796875,0.006650390625,0.03955078125,0.0060009765625,0.0084794921875,0.024169921875,0.14508007291005923,0.01666666666666666
0.0035927734375,3.9e-5,34.00390625,5.21484375,10.1943359375,0.14448242187500002,0.96357421875,3.24609375,0,0.8994140625,2.1865234375e-4,0.9408203125,32.76920572916667,12.523111979166666,3.29248046875,0.0017822265625,0.0139677734375,0.72021484375,0.002216796875,0.001650390625,0.28955078125,0.0015009765625,0.0039794921875,0.049169921875,0.07461507263360545,0.01666666666666666
0.0047177734375,3.9e-5,71.50390625,6.71484375,14.5693359375,0.125732421875,0.97607421875,2.74609375,0,2.0244140625,5.5615234375e-4,0.8658203125,17.560872395833332,15.564778645833332,2.85498046875,0.0096572265625,0.0445927734375,0.65771484375,9.66796875e-4,0.005400390625,0.47705078125,0.0093759765625,0.0051044921875,0.005419921875,0.17504518885398285,0.01666666666666666
0.0092177734375,3.9e-5,41.50390625,4.71484375,11.0693359375,0.050732421875,0.92607421875,0.74609375,0,0.5244140625,1.0615234375e-4,0.9658203125,29.7275390625,27.7314453125,1.10498046875,0.0051572265625,0.0200927734375,0.90771484375,0.005966796875,4.00390625e-4,0.22705078125,0.0048759765625,0.0096044921875,0.030419921875,0.1009815547266044,0.01666666666666666
0.0069677734375,3.9e-5,26.50390625,7.71484375,9.3193359375,0.16323242187500003,0.90107421875,3.74609375,0,2.7744140625,0.00078115234375000005,0.9158203125,23.644205729166668,33.814778645833336,3.72998046875,0.0029072265625,0.0323427734375,0.78271484375,0.003466796875,0.002900390625,0.35205078125,0.0026259765625,0.0028544921875,0.017919921875,0.13617056937655436,0.01666666666666666
0.0024677734375,3.9e-5,56.50390625,5.71484375,12.8193359375,0.08823242187500001,0.95107421875,1.74609375,0,1.2744140625,3.3115234375e-4,0.8158203125000001,35.810872395833336,21.648111979166668,1.97998046875,0.0074072265625,0.0078427734375,0.53271484375,0.008466796875,0.007900390625,0.10205078125,0.0071259765625,0.0073544921875,0.042919921875,0.16104411011328923,0.01666666666666666
0.0030302734375,3.9e-5,30.25390625,4.96484375,11.5068359375,0.09760742187500002,0.99482421875,3.99609375,0,2.2119140625,3.8740234375e-4,0.8283203125,25.1650390625,35.33561197916667,1.32373046875,0.0045947265625,0.0292802734375,0.56396484375,0.001591796875,0.006025390625,0.00830078125,0.0043134765625,0.0079169921875,0.014794921875,0.12484048022888602,0.01666666666666666
0.0075302734375,3.9e-5,60.25390625,6.96484375,8.0068359375,0.17260742187500003,0.94482421875,1.99609375,0,0.7119140625,8.3740234375e-4,0.9283203125,12.998372395833332,23.1689453125,3.07373046875,0.0090947265625,0.0047802734375,0.81396484375,0.006591796875,0.001025390625,0.25830078125,0.0088134765625,0.0034169921875,0.039794921875,0.195387462573126,0.01666666666666666
0.0097802734375,3.9e-5,75.25390625,5.96484375,9.7568359375,0.060107421875,0.91982421875,2.99609375,0,2.9619140625,1.6240234375e-4,0.9783203125,31.248372395833336,17.085611979166668,2.19873046875,0.0068447265625,0.0415302734375,0.93896484375,0.004091796875,0.003525390625,0.13330078125,0.0065634765625,0.0056669921875,0.002294921875,0.1350036392803304,0.01666666666666666
0.0052802734375,3.9e-5,45.25390625,7.96484375,13.2568359375,0.13510742187500002,0.96982421875,0.99609375,0,1.4619140625,6.1240234375e-4,0.8783203125000001,19.081705729166668,29.252278645833336,3.94873046875,0.0023447265625,0.0170302734375,0.68896484375,0.009091796875,0.008525390625,0.38330078125,0.0020634765625,0.0011669921875,0.027294921875,0.1071881077368744,0.01666666666666666
0.0041552734375,3.9e-5,52.75390625,4.46484375,10.6318359375,0.153857421875,0.98232421875,1.49609375,0,1.8369140625,2.7490234375e-4,0.9033203125,28.206705729166664,26.210611979166668,2.63623046875,0.0079697265625,0.0476552734375,0.62646484375,0.007841796875,0.004775390625,0.32080078125,0.0099384765625,0.0022919921875,0.021044921875,0.15131417514057832,0.01666666666666666
0.0086552734375,3.9e-5,22.75390625,6.46484375,14.1318359375,0.078857421875,0.93232421875,3.49609375,0,0.3369140625,7.249023437500001e-4,0.8033203125,16.0400390625,14.0439453125,0.88623046875,0.0034697265625,0.0231552734375,0.87646484375,0.002841796875,0.009775390625,0.07080078125,0.0054384765625,0.0067919921875,0.046044921875,0.16017250551376494,0.01666666666666666
0.0064052734375,3.9e-5,37.75390625,5.46484375,12.3818359375,0.19135742187500004,0.90732421875,0.49609375,0,2.5869140625,4.9990234375e-4,0.8533203125000001,34.2900390625,20.127278645833336,3.51123046875,0.0012197265625,0.0354052734375,0.75146484375,0.005341796875,0.007275390625,0.44580078125,0.0031884765625,0.0045419921875,0.008544921875,0.1577656978624873,0.01666666666666666
0.0019052734375,3.9e-5,67.75390625,7.46484375,8.8818359375,0.11635742187500002,0.95732421875,2.49609375,0,1.0869140625,9.4990234375e-4,0.9533203125,22.123372395833336,32.2939453125,1.76123046875,0.0057197265625,0.0109052734375,0.50146484375,3.4179687500000003e-4,0.002275390625,0.19580078125,0.0076884765625,0.0090419921875,0.033544921875,0.1312026152620092,0.01666666666666666
0.0016240234375,3.9e-5,58.37890625,7.58984375,10.4130859375,0.08354492187500001,0.94169921875,3.37109375,0,0.8056640625,5.8427734375e-4,0.8345703125,30.48795572916667,22.408528645833336,3.18310546875,0.0037509765625,0.0032490234375,0.70458984375,0.005029296875,0.001962890625,0.33642578125,0.0040322265625,0.0098857421875,0.016357421875,0.11562409203033897,0.01666666666666666
0.0061240234375,3.9e-5,28.37890625,5.58984375,13.9130859375,0.15854492187500002,0.99169921875,1.37109375,0,2.3056640625,1.3427734375e-4,0.9345703125,18.3212890625,34.5751953125,1.43310546875,0.0082509765625,0.0277490234375,0.95458984375,2.9296875e-5,0.006962890625,0.08642578125,0.0085322265625,0.0053857421875,0.041357421875,0.14671351420693102,0.01666666666666666
0.0083740234375,3.9e-5,43.37890625,6.58984375,12.1630859375,0.12104492187500002,0.96669921875,2.37109375,0,0.0556640625,8.0927734375e-4,0.9845703125,24.404622395833336,28.491861979166664,2.30810546875,0.0060009765625,0.0154990234375,0.82958984375,0.007529296875,0.009462890625,0.46142578125,0.0062822265625,0.0076357421875,0.003857421875,0.17882820435334,0.01666666666666666
0.0038740234375,3.9e-5,73.37890625,4.58984375,8.6630859375,0.196044921875,0.91669921875,0.37109375,0,1.5556640625,3.5927734375e-4,0.8845703125000001,12.237955729166666,16.3251953125,0.55810546875,0.0015009765625,0.0399990234375,0.57958984375,0.002529296875,0.004462890625,0.21142578125,0.0017822265625,0.0031357421875,0.028857421875,0.14252248889533803,0.01666666666666666
